Server ID,Sponsor,Server Name,Timestamp,Distance,Ping,Download,Upload,Share,IP Address
2138,Netplaza Oy,Oulu,2019-06-09T00:00:03.589194Z,165.32953952690565,1874.276,10090814.636874035,3837750.917062806,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T00:17:03.064946Z,165.32953952690565,1962.244,11390739.187282387,3872483.851250556,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T00:34:03.116447Z,165.32953952690565,1955.015,10771027.062861998,3836672.4317814563,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T00:51:03.115509Z,165.32953952690565,1948.794,11404371.5583843,3842354.9893302545,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T01:00:03.116040Z,165.32953952690565,1959.464,10081160.053092495,3507428.295312046,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T01:17:03.079910Z,165.32953952690565,1947.461,7402373.770935733,4831739.757543873,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T01:34:03.569325Z,165.32953952690565,1874.724,8822383.923628172,3845499.197055326,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T01:51:03.135171Z,165.32953952690565,1958.939,10474963.63483439,3512415.8276433945,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T02:00:03.118055Z,165.32953952690565,1955.297,9981455.258230297,3519428.3468573,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T02:17:03.109043Z,165.32953952690565,1952.627,10209836.331545908,3515462.2193183894,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T02:34:03.216657Z,165.32953952690565,1923.431,8876535.82743029,3521563.886743019,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T02:51:03.148623Z,165.32953952690565,1963.564,14206569.521257572,3828599.748292436,,109.240.45.94
4565,Kaisanet Oy,Kajaani,2019-06-09T03:00:03.889471Z,269.65346178957236,1988.593,10632121.474883396,3858474.778696799,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T03:17:03.138839Z,165.32953952690565,1961.369,14348987.214077704,3566739.268136878,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T03:34:03.199448Z,165.32953952690565,1943.237,12081093.640871795,3845962.5281659625,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T03:51:03.447463Z,165.32953952690565,1909.015,11099353.29068126,3837790.462829419,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T04:00:03.232096Z,165.32953952690565,1938.615,10155783.657549733,3835741.5098698786,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T04:17:03.194779Z,165.32953952690565,1951.726,9643015.16016895,3824143.281962221,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T04:34:03.443947Z,165.32953952690565,1902.909,14269052.183388937,3544769.599920798,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T04:51:03.187587Z,165.32953952690565,1952.781,12867535.615315098,3298214.747460253,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T05:00:03.366677Z,165.32953952690565,1871.926,9226070.275354212,3536176.777419634,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T05:17:03.192003Z,165.32953952690565,1941.825,7589926.097420008,3520466.592989705,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T05:34:03.225248Z,165.32953952690565,1952.43,10168890.21712474,3828064.7932337723,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T05:51:03.205530Z,165.32953952690565,1959.483,9781006.73191417,3231817.065346618,,109.240.45.94
6875,JNT,Jakobstad,2019-06-09T06:00:03.894706Z,345.19980040569646,1983.918,6606945.132457037,3844783.222359185,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T06:17:03.150700Z,165.32953952690565,1953.269,8766402.212994926,3842120.5426445077,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T06:34:03.263473Z,165.32953952690565,1935.808,9991755.978064572,3835543.771421826,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T06:51:03.236779Z,165.32953952690565,1953.356,9399980.020114368,3843888.6404246767,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T07:00:03.275666Z,165.32953952690565,1941.375,10001509.652202195,3492030.4776847265,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T07:17:03.248898Z,165.32953952690565,1952.32,6100415.718665216,4996144.76151365,,109.240.45.94
23637,Omerta.io,Larsmo,2019-06-09T07:34:02.893284Z,335.52735386070765,1990.086,6685312.207185535,5140143.918054911,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T07:51:03.644359Z,165.32953952690565,1858.088,6913193.94243345,5117625.309684758,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T08:00:02.683599Z,165.32953952690565,1873.918,5894684.501157493,5050581.317092498,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T08:17:02.672588Z,165.32953952690565,1852.433,6419674.553830708,4460728.209829099,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T08:34:03.219404Z,165.32953952690565,1910.85,5874257.388428932,5301322.679391259,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T08:51:02.732496Z,165.32953952690565,1854.904,6575141.0348255,4712034.214059301,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T09:00:04.154896Z,165.32953952690565,1939.415,3817443.8430348407,4601500.510639425,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T09:17:03.500985Z,165.32953952690565,1903.851,5874650.660584242,5165080.298399437,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T09:34:02.683959Z,165.32953952690565,1879.012,5723474.060474068,6125589.170261555,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T09:51:03.588255Z,165.32953952690565,1860.745,5581006.85284442,4976934.437502006,,109.240.45.94
23637,Omerta.io,Larsmo,2019-06-09T10:00:02.756661Z,335.52735386070765,1983.149,5481984.53164261,5067122.846953021,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T10:17:02.659979Z,165.32953952690565,1868.044,4648292.886132018,4712118.710164312,,109.240.45.94
17254,Mati forsman,Jakobstad,2019-06-09T10:34:03.864081Z,345.19980040569646,1994.39,6368713.222052927,4846435.643681589,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T10:51:02.897601Z,165.32953952690565,1955.413,5236457.676019899,4388117.3312168075,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T11:00:03.273376Z,165.32953952690565,1937.879,5013626.522889324,4643319.042341825,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T11:17:03.532885Z,165.32953952690565,1917.172,5279332.1708536595,5170824.124206184,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T11:34:03.376131Z,165.32953952690565,1917.795,5003675.188445098,4580709.695555822,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T11:51:03.571956Z,165.32953952690565,1898.417,3524866.977101689,4745892.112201271,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T12:00:04.200112Z,165.32953952690565,1951.307,2865005.148114133,4472517.87459806,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T12:17:03.522350Z,165.32953952690565,1887.984,3907336.509442025,4649068.651888433,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T12:34:02.664015Z,165.32953952690565,1943.185,6407941.705913893,5207701.429206191,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T12:51:02.734529Z,165.32953952690565,1884.894,10146965.992315525,3244910.796793183,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T13:00:03.420348Z,165.32953952690565,1923.978,9750143.032536132,3851102.9379643598,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T13:17:03.387100Z,165.32953952690565,1939.601,8084984.466836998,3847689.3035187665,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T13:34:04.860279Z,165.32953952690565,1865.215,6918570.006420674,3861339.863543176,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T13:51:03.369134Z,165.32953952690565,1952.255,7060976.986075313,3838319.6732584373,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T14:00:03.367715Z,165.32953952690565,1937.779,8127501.663882499,3583095.1170690795,,109.240.45.94
6875,JNT,Jakobstad,2019-06-09T14:17:03.387694Z,345.19980040569646,1936.56,5489653.40405147,3524257.146071279,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T14:34:03.410623Z,165.32953952690565,1950.348,6917425.447718776,3920656.148662275,,109.240.45.94
6875,JNT,Jakobstad,2019-06-09T14:51:04.488142Z,345.19980040569646,1967.519,1961621.8381024757,3545812.0230259453,,109.240.45.94
23637,Omerta.io,Larsmo,2019-06-09T15:00:05.664183Z,335.52735386070765,1929.595,3792631.448694279,3514138.3933117464,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T15:17:03.495457Z,165.32953952690565,1892.916,5145652.38883545,4896468.079332987,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T15:34:03.347254Z,165.32953952690565,1920.683,4923444.318337522,3928344.7111172387,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T15:51:03.325480Z,165.32953952690565,1926.041,4307289.642128964,3867723.3841618192,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T16:00:03.407906Z,165.32953952690565,1932.846,4486144.341112632,4468453.1945731,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T16:17:02.609585Z,165.32953952690565,1919.354,6351501.187351374,4165528.0454692193,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T16:34:03.655699Z,165.32953952690565,1919.133,11879586.026612213,3554121.801139887,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T16:51:03.526591Z,165.32953952690565,1945.099,10188784.766146738,3518653.6423683213,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T17:00:03.448312Z,165.32953952690565,1946.433,7174036.654261605,3547529.9679421675,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T17:17:03.446618Z,165.32953952690565,1946.834,10456330.859094694,3898277.575138035,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T17:34:03.397660Z,165.32953952690565,1960.238,7427450.524082172,3289975.995354323,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T17:51:03.552200Z,165.32953952690565,1920.437,5661041.064667071,3554212.4099018746,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T18:00:03.802036Z,165.32953952690565,1946.681,8741738.848373322,3936803.3570822733,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T18:17:03.060369Z,165.32953952690565,1919.034,9154194.988860874,3609452.869008486,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T18:34:03.058210Z,165.32953952690565,1928.643,8979959.163150946,3282073.4807234313,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T18:51:03.096867Z,165.32953952690565,1940.097,3647357.9398480025,3867200.720516001,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T19:00:02.984523Z,165.32953952690565,1947.919,3527933.4411435355,3745687.9001390827,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T19:17:03.058350Z,165.32953952690565,1942.569,3893356.534249598,3518376.6261484856,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T19:34:03.253135Z,165.32953952690565,1902.611,6060988.8534436505,3239418.607024065,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T19:51:03.093900Z,165.32953952690565,1922.318,5269871.161658461,3870002.467704662,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T20:00:03.039992Z,165.32953952690565,1913.681,5221704.7396796495,3250890.6957846996,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T20:17:03.032164Z,165.32953952690565,1945.325,6595959.147969569,4087450.3010153393,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T20:34:03.566572Z,165.32953952690565,1871.592,9337584.027345706,3923682.4448578088,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T20:51:03.041493Z,165.32953952690565,1953.769,9311525.884893581,3249590.5727193016,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T21:00:03.821856Z,165.32953952690565,1985.274,8825906.990959214,2347855.89768781,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T21:17:03.001428Z,165.32953952690565,1961.399,10417175.933587017,3511504.1866454,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T21:34:03.138223Z,165.32953952690565,1934.77,6654817.290603182,3505264.7008615793,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T21:51:03.102157Z,165.32953952690565,1951.228,10387403.553138733,3817950.6357840924,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T22:00:03.122749Z,165.32953952690565,1950.416,12851117.46293467,3509867.0896321028,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T22:17:03.039093Z,165.32953952690565,1951.941,13775192.641732605,3546989.9035765547,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T22:34:03.342064Z,165.32953952690565,1895.229,13447628.594173042,3846047.251984921,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T22:51:03.188716Z,165.32953952690565,1933.678,12739531.122831652,3257264.3347411687,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T23:00:03.068007Z,165.32953952690565,1954.229,13538518.962657088,3903031.0508839325,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T23:17:03.128536Z,165.32953952690565,1948.133,13556261.171786327,3819616.1468458977,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T23:34:03.143861Z,165.32953952690565,1943.33,13856045.618166758,3537596.497237004,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-09T23:51:03.107176Z,165.32953952690565,1945.239,14131298.887779607,3849427.8354204497,,109.240.45.94
4565,Kaisanet Oy,Kajaani,2019-06-10T00:00:03.860367Z,269.65346178957236,1993.422,11982061.330422552,3224459.4841178516,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T00:17:03.173161Z,165.32953952690565,1949.116,13246248.625570398,3851221.998613908,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T00:34:03.105845Z,165.32953952690565,1950.008,12531649.867505454,3847318.6700875713,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T00:51:03.133520Z,165.32953952690565,1942.33,14092625.810464095,3799426.2422485407,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T01:00:03.217559Z,165.32953952690565,1941.795,13898729.109655373,3828544.0587046,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T01:17:03.186679Z,165.32953952690565,1939.498,13919048.047194596,3955050.457988572,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T01:34:03.349859Z,165.32953952690565,1908.899,13462629.771729527,3512290.1112335618,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T01:51:03.210781Z,165.32953952690565,1931.975,13647420.878966257,3532049.7874013903,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T02:00:03.130563Z,165.32953952690565,1960.988,15105569.107354125,3506073.816384201,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T02:17:03.276292Z,165.32953952690565,1927.66,14191483.090800757,3855988.2276482126,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T02:34:03.154544Z,165.32953952690565,1963.384,13087410.933840018,3499630.7528847093,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T02:51:03.231661Z,165.32953952690565,1942.914,11920542.03516095,3836728.861292591,,109.240.45.94
6875,JNT,Jakobstad,2019-06-10T03:00:03.870785Z,345.19980040569646,1988.738,13004260.235836055,3519103.8599454584,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T03:17:03.170829Z,165.32953952690565,1965.697,11711782.21711636,3507241.384851382,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T03:34:02.937830Z,165.32953952690565,1959.082,13955808.334113656,3515694.480758917,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T03:51:03.208203Z,165.32953952690565,1965.624,11074951.834824823,3832525.296315182,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T04:00:03.183327Z,165.32953952690565,1955.563,12808131.077378312,3820433.74850628,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T04:17:03.222581Z,165.32953952690565,1947.429,13571045.37222667,3531450.5564539717,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T04:34:03.483226Z,165.32953952690565,1892.995,11859822.535722587,3508057.091314573,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T04:51:03.307044Z,165.32953952690565,1935.825,12989686.33109362,3844578.146608886,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T05:00:03.309752Z,165.32953952690565,1919.117,12702226.583162667,3240383.087074184,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T05:17:03.219998Z,165.32953952690565,1946.534,8811768.422920875,3230233.3743874393,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T05:34:03.270542Z,165.32953952690565,1944.555,8868296.671964811,3258247.915986193,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T05:51:03.234206Z,165.32953952690565,1940.283,5179276.838572387,5528209.396316556,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T06:00:03.531517Z,165.32953952690565,1909.997,8111364.760444344,3816717.6547915405,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T06:17:03.342028Z,165.32953952690565,1944.638,10297310.86859952,3820329.669690499,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T06:34:03.291984Z,165.32953952690565,1940.325,9616736.753623324,3508694.4087895835,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T06:51:03.284802Z,165.32953952690565,1944.519,9649425.461828858,3234656.8515131734,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T07:00:03.260802Z,165.32953952690565,1930.789,5385857.992869177,4684772.083107108,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T07:17:03.289680Z,165.32953952690565,1952.334,11758600.601129072,3610377.157104492,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T07:34:03.725753Z,165.32953952690565,1877.543,13018814.345752638,3533974.687516169,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T07:51:03.241337Z,165.32953952690565,1974.409,10907338.495529043,4004503.4681747835,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T08:00:03.354402Z,165.32953952690565,1946.092,14489606.776641963,3288013.8943816395,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T08:17:04.182202Z,165.32953952690565,1960.141,3207372.084243317,3078198.5656833197,,109.240.45.94
6875,JNT,Jakobstad,2019-06-10T08:34:04.116388Z,345.19980040569646,1943.25,3778393.222840503,3070679.9217527634,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T08:51:02.650667Z,165.32953952690565,1899.891,7464875.03709087,3524119.4248445863,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T09:00:03.957755Z,165.32953952690565,1986.941,9786075.622546967,3813933.390554979,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T09:17:03.324633Z,165.32953952690565,1958.824,10329873.022205286,3230791.7751227594,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T09:34:03.378120Z,165.32953952690565,1942.517,8869619.87225644,3550699.6166563276,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T09:51:03.280865Z,165.32953952690565,1965.524,7294539.673827432,3474590.135111267,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T10:00:04.461048Z,165.32953952690565,1928.964,9605248.077342648,3498704.0409836224,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T10:17:03.396437Z,165.32953952690565,1890.798,11430752.591681669,3856740.917693124,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T10:34:03.386381Z,165.32953952690565,1937.21,12652288.794511385,3847322.966431794,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T10:51:03.407434Z,165.32953952690565,1906.646,5483653.136142686,3050841.1558250966,,109.240.45.94
17254,Mati forsman,Jakobstad,2019-06-10T11:00:03.818504Z,345.19980040569646,1995.575,7424538.81879465,4069372.0582459224,,109.240.45.94
6875,JNT,Jakobstad,2019-06-10T11:17:04.960542Z,345.19980040569646,2048.083,3450489.903113914,2765824.752517112,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T11:34:02.808534Z,165.32953952690565,1969.236,4888913.252239903,3834487.9459420154,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T11:51:03.419955Z,165.32953952690565,1924.107,4685506.594450504,4883022.146728175,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T12:00:03.786345Z,165.32953952690565,1866.982,5789027.419971433,4529141.527973404,,109.240.45.94
23637,Omerta.io,Larsmo,2019-06-10T12:17:04.838769Z,335.52735386070765,1920.177,2800297.8487545494,3277589.425300127,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T12:34:03.613785Z,165.32953952690565,1859.636,5836068.102309313,4491123.823235649,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T12:51:03.571842Z,165.32953952690565,1915.864,8968797.89081874,3836534.457295045,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T13:00:03.373806Z,165.32953952690565,1947.069,8359466.811627225,3552608.6314043165,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T13:17:03.389063Z,165.32953952690565,1942.812,5740149.084070094,3512640.2506531687,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T13:34:03.618180Z,165.32953952690565,1909.218,6208715.040893213,3824969.6035413207,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T13:51:03.367941Z,165.32953952690565,1966.712,9222707.21993842,3860690.350083148,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T14:00:03.418288Z,165.32953952690565,1949.544,6856181.28903382,3516890.8105627424,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T14:17:03.422137Z,165.32953952690565,1948.551,7644568.869157514,3531607.2718236144,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T14:34:03.352840Z,165.32953952690565,1964.139,8742405.140811782,3849482.1063595144,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T14:51:03.489999Z,165.32953952690565,1932.302,7993848.561792182,3019351.328250879,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T15:00:03.999054Z,165.32953952690565,1884.682,7927463.256621157,3829019.217273784,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T15:17:03.419295Z,165.32953952690565,1944.531,10771339.717935724,3583072.7501966823,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T15:34:03.450065Z,165.32953952690565,1950.633,9415315.826867184,3526269.8552183276,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T15:51:03.440211Z,165.32953952690565,1961.496,9041630.798462661,3525098.7662044233,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T16:00:03.534919Z,165.32953952690565,1908.456,7444264.626480612,3494831.844724019,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T16:17:03.518565Z,165.32953952690565,1948.429,9563624.04507314,3494276.476837956,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T16:34:03.748159Z,165.32953952690565,1878.069,5501041.943019992,3308677.9407761428,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T16:51:03.389419Z,165.32953952690565,1936.408,5894160.997030157,3319259.795221534,,109.240.45.94
23637,Omerta.io,Larsmo,2019-06-10T17:00:08.548130Z,335.52735386070765,1991.426,5015584.103610418,3085105.4121354767,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T17:17:03.462552Z,165.32953952690565,1918.287,3684892.1432583765,3499752.217853128,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T17:34:03.597360Z,165.32953952690565,1874.388,3626890.222202696,3908384.700711058,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T17:51:03.049265Z,165.32953952690565,1913.146,2760116.0925895018,3527478.4027951183,,109.240.45.94
2138,Netplaza Oy,Oulu,2019-06-10T18:00:04.035613Z,165.32953952690565,1911.749,3520849.677038385,4821164.438907943,,109.240.45.94
4565,Kaisanet Oy,Kajaani,2019-06-10T18:17:03.296614Z,269.65346178957236,1992.767,2020094.743617374,4965904.90333942,,109.240.45.94
17254,Mati forsman,Jakobstad,2019-06-10T18:34:03.417137Z,345.19980040569646,1991.247,2313005.9592340966,3857297.9676843085,,109.240.45.94
4565,Kaisanet Oy,Kajaani,2019-06-10T18:51:03.009698Z,269.65346178957236,1987.757,2457757.561805056,4748256.738471957,,109.240.45.94
17254,Mati forsman,Jakobstad,2019-06-10T19:00:03.325206Z,345.19980040569646,1923.473,1678395.6917375855,5233368.445870354,,109.240.45.94
4565,Kaisanet Oy,Kajaani,2019-06-10T19:17:02.741107Z,269.65346178957236,2077.135,359991.5935918109,3267777.5825814116,,109.240.45.94
3038,Seltimil Oy,Jyvaskyla,2019-06-10T20:17:02.974350Z,132.13391999451832,29.769,39170006.01237457,7202438.200783844,,109.240.26.129
3038,Seltimil Oy,Jyvaskyla,2019-06-10T20:34:02.807031Z,132.13391999451832,27.079,26525063.77792245,9951852.177253248,,109.240.26.129
3038,Seltimil Oy,Jyvaskyla,2019-06-10T20:51:03.622802Z,132.13391999451832,26.614,9119980.684330316,14386095.140000878,,109.240.26.129
3038,Seltimil Oy,Jyvaskyla,2019-06-10T21:00:02.739404Z,132.13391999451832,29.611,14955178.956604177,17395883.523464195,,109.240.26.129
3038,Seltimil Oy,Jyvaskyla,2019-06-10T21:17:03.625862Z,132.13391999451832,26.603,14496543.071846379,20850266.019706655,,109.240.26.129
4113,AinaCom Oy,Hameenlinna,2019-06-10T21:34:02.840423Z,67.52980798645213,32.107,13918959.333378771,14529927.414750775,,109.240.26.129
3038,Seltimil Oy,Jyvaskyla,2019-06-10T21:51:03.051037Z,132.13391999451832,26.398,8676206.468501024,25170723.634014715,,109.240.26.129
3038,Seltimil Oy,Jyvaskyla,2019-06-10T22:00:02.763266Z,132.13391999451832,27.419,13462860.189869495,19407705.379691493,,109.240.26.129
3038,Seltimil Oy,Jyvaskyla,2019-06-10T22:17:02.773149Z,132.13391999451832,27.939,12134529.768062416,19331625.290850457,,109.240.26.129
3038,Seltimil Oy,Jyvaskyla,2019-06-10T22:34:02.904711Z,132.13391999451832,23.231,19664285.228402294,8801539.227024868,,109.240.26.129
3038,Seltimil Oy,Jyvaskyla,2019-06-10T22:51:02.865450Z,132.13391999451832,33.944,23107928.649670612,22497746.85268799,,109.240.26.129
3038,Seltimil Oy,Jyvaskyla,2019-06-10T23:00:02.946165Z,132.13391999451832,22.747,58343844.430836834,10255311.411796669,,109.240.26.129
4113,AinaCom Oy,Hameenlinna,2019-06-10T23:17:03.438120Z,67.52980798645213,28.587,65655686.6496029,8337470.294021791,,109.240.26.129
3038,Seltimil Oy,Jyvaskyla,2019-06-10T23:34:02.833354Z,132.13391999451832,24.736,71283324.94873661,3972498.8866032194,,109.240.26.129
3038,Seltimil Oy,Jyvaskyla,2019-06-10T23:51:03.161158Z,132.13391999451832,23.905,66861001.05939495,3736374.4231581925,,109.240.26.129
